match_id,season,start_date,innings,batting_team,bowling_team,partnership,runs_off_bat,net_runs,batter1,batter1_runs,batter2,batter2_runs,message,partner_labels
1252289,2021,18-09-2021,2,South East Stars,Thunder,KM Chathli & Emma Jones,15,16,KM Chathli,10,Emma Jones,5,vs Thunder (18-09-2021),KM Chathli & Emma Jones (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,KM Chathli & KE White,0,0,KM Chathli,0,KE White,0,vs Thunder (18-09-2021),KM Chathli & KE White (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,PA Franklin & KM Chathli,22,22,PA Franklin,16,KM Chathli,6,vs Thunder (18-09-2021),PA Franklin & KM Chathli (South East Stars)
1252289,2021,18-09-2021,2,South East Stars,Thunder,R MacDonald-Gay & Emma Jones,8,9,R MacDonald-Gay,0,Emma Jones,8,vs Thunder (18-09-2021),R MacDonald-Gay & Emma Jones (South East Stars)
1252290,2021,18-09-2021,1,Western Storm,Sunrisers,SN Luff & A Griffiths,111,119,SN Luff,56,A Griffiths,55,vs Sunrisers (18-09-2021),SN Luff & A Griffiths (Western Storm)
1252290,2021,18-09-2021,1,Western Storm,Sunrisers,SN Luff & DR Gibson,70,74,SN Luff,47,DR Gibson,23,vs Sunrisers (18-09-2021),SN Luff & DR Gibson (Western Storm)
1252290,2021,18-09-2021,1,Western Storm,Sunrisers,FMK Morris & LA Parfitt,13,18,FMK Morris,13,LA Parfitt,0,vs Sunrisers (18-09-2021),FMK Morris & LA Parfitt (Western Storm)
1252290,2021,18-09-2021,1,Western Storm,Sunrisers,SN Luff & FMK Morris,31,33,SN Luff,14,FMK Morris,17,vs Sunrisers (18-09-2021),SN Luff & FMK Morris (Western Storm)
1252290,2021,18-09-2021,1,Western Storm,Sunrisers,GM Hennessy & SN Luff,65,69,GM Hennessy,25,SN Luff,40,vs Sunrisers (18-09-2021),GM Hennessy & SN Luff (Western Storm)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,MK Villiers & AD Carr,20,22,MK Villiers,13,AD Carr,7,vs Western Storm (18-09-2021),MK Villiers & AD Carr (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,CL Griffith & G Scrivens,80,90,CL Griffith,49,G Scrivens,31,vs Western Storm (18-09-2021),CL Griffith & G Scrivens (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,FC Wilson & AJ Macleod,27,30,FC Wilson,16,AJ Macleod,11,vs Western Storm (18-09-2021),FC Wilson & AJ Macleod (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,FC Wilson & MK Villiers,0,1,FC Wilson,0,MK Villiers,0,vs Western Storm (18-09-2021),FC Wilson & MK Villiers (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,AJ Macleod & G Scrivens,36,40,AJ Macleod,21,G Scrivens,15,vs Western Storm (18-09-2021),AJ Macleod & G Scrivens (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,MK Villiers & J Gardner,9,9,MK Villiers,6,J Gardner,3,vs Western Storm (18-09-2021),MK Villiers & J Gardner (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,KL Coppack & J Gardner,1,1,KL Coppack,1,J Gardner,0,vs Western Storm (18-09-2021),KL Coppack & J Gardner (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,KS Castle & MK Villiers,38,40,KS Castle,20,MK Villiers,18,vs Western Storm (18-09-2021),KS Castle & MK Villiers (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,FC Wilson & ND Dattani,36,42,FC Wilson,18,ND Dattani,18,vs Western Storm (18-09-2021),FC Wilson & ND Dattani (Sunrisers)
1252290,2021,18-09-2021,2,Sunrisers,Western Storm,Sonali Patel & J Gardner,1,2,Sonali Patel,1,J Gardner,0,vs Western Storm (18-09-2021),Sonali Patel & J Gardner (Sunrisers)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,A Campbell & L Dobson,36,48,A Campbell,26,L Dobson,10,vs Southern Vipers (18-09-2021),A Campbell & L Dobson (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,LCN Smith & BA Langston,0,0,LCN Smith,0,BA Langston,0,vs Southern Vipers (18-09-2021),LCN Smith & BA Langston (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,LCN Smith & BAM Heath,76,78,LCN Smith,31,BAM Heath,45,vs Southern Vipers (18-09-2021),LCN Smith & BAM Heath (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,HJ Armitage & RHM Hopkins,0,2,HJ Armitage,0,RHM Hopkins,0,vs Southern Vipers (18-09-2021),HJ Armitage & RHM Hopkins (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,SL Kalis & HJ Armitage,38,41,SL Kalis,17,HJ Armitage,21,vs Southern Vipers (18-09-2021),SL Kalis & HJ Armitage (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,L Dobson & BAM Heath,59,66,L Dobson,33,BAM Heath,26,vs Southern Vipers (18-09-2021),L Dobson & BAM Heath (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,L Dobson & SL Kalis,12,13,L Dobson,6,SL Kalis,6,vs Southern Vipers (18-09-2021),L Dobson & SL Kalis (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,LCN Smith & EF Telford,4,4,LCN Smith,4,EF Telford,0,vs Southern Vipers (18-09-2021),LCN Smith & EF Telford (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,LCN Smith & PC Graham,3,3,LCN Smith,2,PC Graham,1,vs Southern Vipers (18-09-2021),LCN Smith & PC Graham (Northern Diamonds)
1252291,2021,18-09-2021,1,Northern Diamonds,Southern Vipers,R Slater & LCN Smith,0,1,R Slater,0,LCN Smith,0,vs Southern Vipers (18-09-2021),R Slater & LCN Smith (Northern Diamonds)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,E Windsor & GA Elwiss,1,1,E Windsor,1,GA Elwiss,0,vs Northern Diamonds (18-09-2021),E Windsor & GA Elwiss (Southern Vipers)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,GL Adams & GA Elwiss,82,89,GL Adams,39,GA Elwiss,43,vs Northern Diamonds (18-09-2021),GL Adams & GA Elwiss (Southern Vipers)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,PJ Scholfield & GA Elwiss,33,34,PJ Scholfield,15,GA Elwiss,18,vs Northern Diamonds (18-09-2021),PJ Scholfield & GA Elwiss (Southern Vipers)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,GH Lewis & GA Elwiss,62,62,GH Lewis,39,GA Elwiss,23,vs Northern Diamonds (18-09-2021),GH Lewis & GA Elwiss (Southern Vipers)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,GL Adams & EM McCaughan,5,7,GL Adams,3,EM McCaughan,2,vs Northern Diamonds (18-09-2021),GL Adams & EM McCaughan (Southern Vipers)
1252291,2021,18-09-2021,2,Southern Vipers,Northern Diamonds,ME Bouchier & GL Adams,65,67,ME Bouchier,40,GL Adams,25,vs Northern Diamonds (18-09-2021),ME Bouchier & GL Adams (Southern Vipers)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,D Perrin & E Jones,1,1,D Perrin,1,E Jones,0,vs Northern Diamonds (22-09-2021),D Perrin & E Jones (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,Marie Kelly & E Jones,1,1,Marie Kelly,0,E Jones,1,vs Northern Diamonds (22-09-2021),Marie Kelly & E Jones (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,EL Arlott & RA Fackrell,70,74,EL Arlott,29,RA Fackrell,41,vs Northern Diamonds (22-09-2021),EL Arlott & RA Fackrell (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,GM Davies & CAE Hill,27,30,GM Davies,14,CAE Hill,13,vs Northern Diamonds (22-09-2021),GM Davies & CAE Hill (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,E Jones & GM Davies,16,33,E Jones,8,GM Davies,8,vs Northern Diamonds (22-09-2021),E Jones & GM Davies (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,GM Davies & IECM Wong,1,1,GM Davies,1,IECM Wong,0,vs Northern Diamonds (22-09-2021),GM Davies & IECM Wong (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,RA Fackrell & CAE Hill,2,3,RA Fackrell,1,CAE Hill,1,vs Northern Diamonds (22-09-2021),RA Fackrell & CAE Hill (Central Sparks)
1252292,2021,22-09-2021,1,Central Sparks,Northern Diamonds,GM Davies & TF Brookes,30,32,GM Davies,19,TF Brookes,11,vs Northern Diamonds (22-09-2021),GM Davies & TF Brookes (Central Sparks)
1252292,2021,22-09-2021,2,Northern Diamonds,Central Sparks,HJ Armitage & RHM Hopkins,30,33,HJ Armitage,25,RHM Hopkins,5,vs Central Sparks (22-09-2021),HJ Armitage & RHM Hopkins (Northern Diamonds)
1252292,2021,22-09-2021,2,Northern Diamonds,Central Sparks,L Dobson & SL Kalis,0,0,L Dobson,0,SL Kalis,0,vs Central Sparks (22-09-2021),L Dobson & SL Kalis (Northern Diamonds)
1252292,2021,22-09-2021,2,Northern Diamonds,Central Sparks,A Campbell & SL Kalis,107,116,A Campbell,76,SL Kalis,31,vs Central Sparks (22-09-2021),A Campbell & SL Kalis (Northern Diamonds)
1252292,2021,22-09-2021,2,Northern Diamonds,Central Sparks,BAM Heath & SL Kalis,16,18,BAM Heath,6,SL Kalis,10,vs Central Sparks (22-09-2021),BAM Heath & SL Kalis (Northern Diamonds)
1252292,2021,22-09-2021,2,Northern Diamonds,Central Sparks,SL Kalis & RHM Hopkins,6,9,SL Kalis,0,RHM Hopkins,6,vs Central Sparks (22-09-2021),SL Kalis & RHM Hopkins (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,BA Langston & A Campbell,0,0,BA Langston,0,A Campbell,0,vs Southern Vipers (25-09-2021),BA Langston & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,BAM Heath & A Campbell,36,39,BAM Heath,25,A Campbell,11,vs Southern Vipers (25-09-2021),BAM Heath & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,HJ Armitage & LCN Smith,30,35,HJ Armitage,16,LCN Smith,14,vs Southern Vipers (25-09-2021),HJ Armitage & LCN Smith (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,JL Gunn & A Campbell,3,3,JL Gunn,2,A Campbell,1,vs Southern Vipers (25-09-2021),JL Gunn & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,KA Levick & A Campbell,27,28,KA Levick,8,A Campbell,19,vs Southern Vipers (25-09-2021),KA Levick & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,PC Graham & A Campbell,1,1,PC Graham,0,A Campbell,1,vs Southern Vipers (25-09-2021),PC Graham & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,R Slater & A Campbell,34,39,R Slater,6,A Campbell,28,vs Southern Vipers (25-09-2021),R Slater & A Campbell (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,A Campbell & SL Kalis,0,0,A Campbell,0,SL Kalis,0,vs Southern Vipers (25-09-2021),A Campbell & SL Kalis (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,L Dobson & SL Kalis,1,1,L Dobson,0,SL Kalis,1,vs Southern Vipers (25-09-2021),L Dobson & SL Kalis (Northern Diamonds)
1252293,2021,25-09-2021,1,Northern Diamonds,Southern Vipers,SL Kalis & LCN Smith,34,37,SL Kalis,17,LCN Smith,17,vs Southern Vipers (25-09-2021),SL Kalis & LCN Smith (Northern Diamonds)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,CE Rudd & E Windsor,0,0,CE Rudd,0,E Windsor,0,vs Northern Diamonds (25-09-2021),CE Rudd & E Windsor (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,GA Elwiss & ME Bouchier,30,41,GA Elwiss,14,ME Bouchier,16,vs Northern Diamonds (25-09-2021),GA Elwiss & ME Bouchier (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,GH Lewis & E Windsor,30,31,GH Lewis,23,E Windsor,7,vs Northern Diamonds (25-09-2021),GH Lewis & E Windsor (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,GH Lewis & ME Bouchier,14,15,GH Lewis,1,ME Bouchier,13,vs Northern Diamonds (25-09-2021),GH Lewis & ME Bouchier (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,GL Adams & EM McCaughan,0,0,GL Adams,0,EM McCaughan,0,vs Northern Diamonds (25-09-2021),GL Adams & EM McCaughan (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,ME Bouchier & EM McCaughan,4,6,ME Bouchier,4,EM McCaughan,0,vs Northern Diamonds (25-09-2021),ME Bouchier & EM McCaughan (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,E Windsor & PJ Scholfield,15,16,E Windsor,6,PJ Scholfield,9,vs Northern Diamonds (25-09-2021),E Windsor & PJ Scholfield (Southern Vipers)
1252293,2021,25-09-2021,2,Southern Vipers,Northern Diamonds,TG Norris & E Windsor,74,78,TG Norris,40,E Windsor,34,vs Northern Diamonds (25-09-2021),TG Norris & E Windsor (Southern Vipers)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,E Jones & AE Jones,9,12,E Jones,3,AE Jones,6,vs Northern Diamonds (29-08-2020),E Jones & AE Jones (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,AE Jones & Marie Kelly,7,9,AE Jones,3,Marie Kelly,4,vs Northern Diamonds (29-08-2020),AE Jones & Marie Kelly (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,AE Jones & GM Davies,15,17,AE Jones,6,GM Davies,9,vs Northern Diamonds (29-08-2020),AE Jones & GM Davies (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,S Glenn & GM Davies,23,31,S Glenn,9,GM Davies,14,vs Northern Diamonds (29-08-2020),S Glenn & GM Davies (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,S Glenn & TF Brookes,15,15,S Glenn,11,TF Brookes,4,vs Northern Diamonds (29-08-2020),S Glenn & TF Brookes (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,S Glenn & CK Boycott,9,10,S Glenn,3,CK Boycott,6,vs Northern Diamonds (29-08-2020),S Glenn & CK Boycott (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,EL Arlott & CK Boycott,8,8,EL Arlott,5,CK Boycott,3,vs Northern Diamonds (29-08-2020),EL Arlott & CK Boycott (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,CK Boycott & EA Russell,1,1,CK Boycott,1,EA Russell,0,vs Northern Diamonds (29-08-2020),CK Boycott & EA Russell (Central Sparks)
1229327,2020,29-08-2020,1,Central Sparks,Northern Diamonds,Anisha Patel & EA Russell,1,2,Anisha Patel,1,EA Russell,0,vs Northern Diamonds (29-08-2020),Anisha Patel & EA Russell (Central Sparks)
1229327,2020,29-08-2020,2,Northern Diamonds,Central Sparks,L Winfield & HJ Armitage,124,139,L Winfield,72,HJ Armitage,52,vs Central Sparks (29-08-2020),L Winfield & HJ Armitage (Northern Diamonds)
1229327,2020,29-08-2020,2,Northern Diamonds,Central Sparks,NR Sciver & HJ Armitage,6,6,NR Sciver,4,HJ Armitage,2,vs Central Sparks (29-08-2020),NR Sciver & HJ Armitage (Northern Diamonds)
1229328,2020,29-08-2020,1,Thunder,Lightning,L Marshall & GEB Boyce,5,5,L Marshall,5,GEB Boyce,0,vs Lightning (29-08-2020),L Marshall & GEB Boyce (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,EL Lamb & GEB Boyce,4,5,EL Lamb,2,GEB Boyce,2,vs Lightning (29-08-2020),EL Lamb & GEB Boyce (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,E Threlkeld & GEB Boyce,11,11,E Threlkeld,2,GEB Boyce,9,vs Lightning (29-08-2020),E Threlkeld & GEB Boyce (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,N Brown & E Threlkeld,64,73,N Brown,33,E Threlkeld,31,vs Lightning (29-08-2020),N Brown & E Threlkeld (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,E Threlkeld & S Ecclestone,31,33,E Threlkeld,15,S Ecclestone,16,vs Lightning (29-08-2020),E Threlkeld & S Ecclestone (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,S Ecclestone & KL Cross,17,18,S Ecclestone,9,KL Cross,8,vs Lightning (29-08-2020),S Ecclestone & KL Cross (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,S Ecclestone & S Turner,9,10,S Ecclestone,7,S Turner,2,vs Lightning (29-08-2020),S Ecclestone & S Turner (Thunder)
1229328,2020,29-08-2020,1,Thunder,Lightning,A Hartley & S Ecclestone,20,20,A Hartley,0,S Ecclestone,20,vs Lightning (29-08-2020),A Hartley & S Ecclestone (Thunder)
1229328,2020,29-08-2020,2,Lightning,Thunder,TT Beaumont & SJ Bryce,19,20,TT Beaumont,2,SJ Bryce,17,vs Thunder (29-08-2020),TT Beaumont & SJ Bryce (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,KE Bryce & SJ Bryce,46,52,KE Bryce,17,SJ Bryce,29,vs Thunder (29-08-2020),KE Bryce & SJ Bryce (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,AJ Freeborn & SJ Bryce,11,11,AJ Freeborn,5,SJ Bryce,6,vs Thunder (29-08-2020),AJ Freeborn & SJ Bryce (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,AJ Freeborn & B Ellis,3,4,AJ Freeborn,2,B Ellis,1,vs Thunder (29-08-2020),AJ Freeborn & B Ellis (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,AJ Freeborn & LF Higham,39,39,AJ Freeborn,20,LF Higham,19,vs Thunder (29-08-2020),AJ Freeborn & LF Higham (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,AJ Freeborn & T Graves,3,5,AJ Freeborn,2,T Graves,1,vs Thunder (29-08-2020),AJ Freeborn & T Graves (Lightning)
1229328,2020,29-08-2020,2,Lightning,Thunder,N Harman & S Munro,13,13,N Harman,11,S Munro,2,vs Thunder (29-08-2020),N Harman & S Munro (Lightning)
